"mz","time","rep1","rep2","rep3"
318.1548646,731.04599,16380.33691,0,2411.045898
336.1653064,731.04599,361303.5625,0,78958.02344
365.0794001,731.04599,10270.61426,0,6904.828125
113.5173225,731.6790161,0,8014.624512,2076.346924
158.1175074,732.5120036,141706.4844,3245.706787,31771.05078
159.1207071,732.6900024,10127.80664,0,2320.565918
103.0389456,732.7340088,8431.083984,1693.879761,3174.371338
363.2027537,732.8789978,10612.36523,0,1262.860352
428.1657124,732.9539998,10525.91895,3630.099609,3059.075439
220.5382413,732.9800008,4055.363281,9562.459961,5292.765625
263.073671,733.3299967,81585.15625,54340.23828,38823.23438
354.1219569,733.3529968,72919.74219,0,17687.34766
426.1606643,734.0239868,359954.1875,100445.5547,109664.875
164.0743866,734.6220093,6051.86084,0,1511.806519
211.55194,735.4579875,16245.89063,13203.11914,12729.26367
534.2483058,735.6239929,6328.953613,0,947.4824219
295.1023021,735.7179972,26679.38281,9518.466797,5496.712402
427.1640717,735.8299967,47830.35156,17793.51758,15069.06055
145.0606908,735.8460083,8088.545898,0,2764.86377
163.0713159,735.8460083,94295.875,0,32008.08398
245.0630192,735.9819946,26913.94922,65119.69531,33339.9375
219.5381689,736.0079956,32377.98828,24477.41602,23690.16602
545.2002448,737.6669922,174816.7656,0,60597.9375
365.1056019,737.8680115,1713331.375,0,1047930.125
546.2037726,738.5100098,37975.55078,0,14130.69141
547.1945376,738.5100098,12937.66602,0,3961.857178
167.0447401,738.855011,10393.85059,0,6941.425293
172.1330253,739.1849976,12678.99805,0,1007.351379
282.1099822,739.1849976,48624.78516,0,8034.291016
256.1035171,739.803009,5327.45752,0,2429.027832
281.1066515,740.0280151,487729.0625,0,85746.14063
277.1182495,740.7810059,6123.371582,0,2370.025879
149.0344319,741.2130127,5609.774414,0,2303.235107
233.0630497,741.4359945,68015.27344,34221.99219,47954.60547
283.1021876,741.6809998,16958.98242,0,3670.191895
201.102047,742.1820068,16514.27539,0,7508.456543
361.1537923,742.2839966,11448.32617,0,6522.196777
144.0805308,742.4159953,9084.34082,5559.521973,4768.588379
244.0789463,742.6220093,25029.08398,20868.33203,16353.86035
234.0661487,742.9320068,5561.878418,4972.927246,4347.884766
220.0398061,742.947998,6146.106934,4748.132813,4147.576172
258.1698085,743.0119832,24033.4668,3227.362305,4085.763672
369.1406462,743.0250244,16371.13672,0,2765.008545
497.1149306,743.1090088,29538.61523,0,4569.78418
185.0530899,743.243988,15274.29883,0,10357.0625
356.1202519,743.243988,66545.33594,0,28128.0332
205.0705987,743.7259928,349693.875,93006.35938,88543.16406
365.1354734,743.7420044,13387.48145,0,6428.078125
448.1427323,743.8379924,14562.63281,9769.091797,9292.289063
225.0811038,743.8560181,5284.114258,0,3481.605225
294.1701327,743.8560181,8789.898438,0,989.2750244
611.2373876,743.952006,32683.43945,20319.15039,14708.66016
495.1151711,744.678009,13230.40625,0,2176.885986
569.168804,744.9140015,39091.12891,31029.83984,22150.95508
318.1549015,745.196991,17992.46289,0,2411.045898
120.0455646,745.3500061,5559.82959,2659.941406,0
224.0776446,745.3719889,67710.42969,19849.65234,43918.47266
103.0542125,745.4860026,7775.467773,2850.970947,4007.254639
204.1229475,745.4880066,25752.74023,0,6818.614746
467.1374678,745.4880066,480886.625,0,334111.125
612.2392434,745.9119873,8099.624512,4682.138184,3441.952393
423.1764361,745.9770203,15469.51074,0,7222.048828
165.9137321,746.1359863,0,17785.73047,10560.48242
246.0597662,746.1359863,0,3375.785889,7269.659668
310.1284528,746.348999,16698.68164,0,1891.650635
610.2338039,746.3919881,116970.7031,65241.79297,45769.79297
190.0860487,746.5120036,59190.33203,20754.24023,31391.45117
131.0491066,746.8819987,25096.40625,11239.36914,11600.76172
166.0983511,746.8819987,82599.67969,63638.74609,39454.85156
166.1127931,746.9380086,38610.66016,28556.75391,24785.12695
250.1438331,747.0960083,13457.1123,0,4396.564941
367.0556738,747.0960083,21850.5625,0,5504.386719
121.0840601,747.473999,123407.3672,44345.48438,67021.52344
84.08988613,747.5759888,0,6057.912598,1370.562134
191.0894781,747.6300049,7480.375977,0,3435.851807
168.0922536,747.9439901,44662.55469,32177.77734,24928.15039
120.0730486,747.9539998,7337.212891,2904.871338,4618.091309
120.0888846,748.4340007,8394.960938,3231.565918,4733.829102
365.0701519,748.4400024,12573.25293,0,5434.522949
166.0862171,748.4439901,14100000,10900000,7916746
217.0971252,748.4439901,101161.1797,3821.751221,41729.32422
149.0596673,748.4539998,31266.40039,11363.90332,15831.03906
712.2646856,748.4920044,12238.58594,6655.81543,4313.058105
387.1872765,748.5090027,11704.21191,0,1778.519653
220.0398152,748.5759888,6146.106934,4549.217285,5225.515137
120.0807642,748.9239909,1505136.75,670255.5625,882649.5625
167.0943829,748.9499919,12036.46973,7824.03125,4647.883789
166.1544363,748.9679972,13774.25098,9492.429688,7095.474121
120.0847346,749.0180054,12033.36426,5398.499023,5673.709473
120.0864802,749.0180054,9837.533203,5590.743652,5290.984863
438.1969329,749.1749878,14488.34668,0,3488.318115
121.0777045,749.3129883,5094.055176,0,1878.38501
357.1236096,749.3129883,8185.846191,0,3624.94873
166.0611366,749.3420207,39823.47266,29129.97852,24359.52734
166.0911876,749.3789978,107929.7656,0,53814.3125
144.0805399,749.473999,11334.28711,5559.521973,6020.910645
166.0754452,749.4980062,92557.63281,63764.27734,36175.14453
295.10226,749.5139974,34970.60938,11858.33398,11251.35156
551.2021696,749.9039917,52090.24219,0,9055.494141
478.1919846,749.9879964,34866.16797,8015.95166,7311.568359
508.2026822,749.9879964,567205.125,334243.9063,206706.9688
509.2061436,749.9879964,115615.2109,66187.49219,41940.1875
229.097212,750.0480042,14565.70508,0,6897.303223
252.1088592,750.0480042,13540.86816,0,3077.243896
508.1698692,750.543986,14865.04395,7997.533203,4198.472656
338.061659,750.9089966,13847.84473,0,1922.154541
510.2081873,750.9499919,24288.57227,14985.64941,6756.195313
211.551941,751.0780029,17161.82813,12908.20996,13427.77832
120.0661218,751.6440125,5768.80127,0,3225.557373
218.100437,751.6440125,13782.44629,0,5283.005859
137.0457381,751.6599935,17049.52344,7891.038086,6879.538574
385.0659368,751.7009888,10616.05664,0,3800.301025
381.079129,751.9500122,35298.22266,25148.83789,21303.25195
406.1700701,752.0059814,9030.217773,2440.219971,1958.694092
329.1104131,752.2409973,9295.616211,0,3177.666748
511.1929309,752.3789978,21670.61719,0,9325.385742
552.2054549,752.4360046,13116.08594,0,1747.171875
174.0302229,752.4980062,17604.3125,9442.576172,11641.82422
337.1684356,752.6400146,21092.88867,0,4892.632813
347.0949162,752.7999878,12375.07227,56186.01172,39617.67969
166.2590566,752.9460144,0,9787.324219,10609.91016
513.2281932,752.9700012,44321.13672,0,11535.21191
219.5381698,752.9879964,28296.50195,19225.05859,21829.85742
768.2751915,753.0159912,18474.16992,5620.306641,3942.883789
514.2314074,753.1080017,13803.77637,0,3539.921387
365.0794471,753.2279968,13804.4248,0,10479.86719
335.0947373,753.719991,28492.54688,57265.77734,62079.97656
362.0965437,754.5,6562.520996,0,2358.226563
336.1652756,754.7489929,137841.7344,0,28266.2207
138.0660151,754.9140015,7829.02002,0,2017.943237
198.0911494,754.9159953,6508.097168,4066.832764,3296.901367
103.0389523,755.3059896,11605.70313,2390.05542,4256.414551
489.207565,755.3899943,15081.49609,3166.852539,3953.570313
666.2441548,755.9200033,65057.48047,14107.52246,15983.95898
469.0873441,756.1499939,7650.817871,0,3049.748047
365.196284,756.4860026,5291.036133,5135.959961,5005.861816
233.0630636,756.5159912,86426.53906,24067.57031,47954.60547
241.0513188,756.6329956,0,6440.973633,2694.363281
382.1178783,756.8789978,26765.06445,0,3623.572021
346.1109061,756.9299927,76643.53125,51257.21484,62895.19922
123.9067421,756.9360046,6180.343262,0,1747.695068
256.1155577,756.9360046,23459.12305,0,4488.312012
329.1104957,757.3320007,8883.780273,0,3177.666748
220.5382702,757.4180094,6546.491211,5852.062988,5386.237793
417.2074144,757.4849854,0,5941.122559,2089.383301
236.1415274,757.5390015,14762.62402,0,3670.622314
174.1124099,757.6049805,17528.94531,0,3347.934814
559.2130996,757.6650085,7101.729004,0,1897.739014
678.2799013,757.6650085,14757.46582,0,3069.803223
297.0503103,757.7250061,11686.25879,0,4906.478516
326.1332577,757.8539836,26724.62891,9774.391602,10840.67285
348.1289402,758.3840129,15845.89063,11321.12695,6950.715332
234.1336082,758.3909912,6331380,0,1541951.125
667.247872,758.823995,19996.57813,2495.407959,5028.228027
324.1289267,758.8639933,2072223.125,637086.4375,838471.375
324.095489,758.8680013,8079.229492,3148.580811,4143.114746
347.1138432,758.9079997,10839.9834,7280.255859,7675.808105
236.1370298,759.1170044,39178.33984,0,9707.28418
451.1764476,759.1170044,11467.81934,0,3061.778076
336.037252,759.1799927,7363.628418,0,3852.910156
377.0546325,759.2430115,41808.94531,0,5282.871582
451.165166,759.2430115,24297.46484,0,4246.013672
375.0548442,759.3059998,17771.72461,0,2717.587402
193.0705729,759.4660034,25905.66016,3617.335449,7380.314453
237.1519102,759.7200012,9098.160156,0,2351.514404
234.1779123,759.7829895,16810.38477,0,4521.949219
232.065835,759.8429871,5729.575195,0,3552.633057
338.122975,759.8429871,21139.6582,0,2399.957275
166.0440232,759.8860067,17733.91016,7813.741699,7125.313965
235.1368207,759.9689941,697053.4375,0,164227.7656
449.1703371,759.9689941,706099.6875,0,127407.0703
165.0252436,760.293986,8096.203613,2958.980957,3717.764648
174.0302259,760.5019938,17604.3125,9442.576172,10955.73535
234.0578424,760.5690002,8670.985352,0,2306.515381
234.1707329,760.5690002,19074.50195,0,4822.479004
188.1279784,760.6319885,50418.82422,0,9872.783203
253.1471234,760.6319885,15175.2373,0,2433.314941
234.1009184,760.7609863,18822.51953,0,5625.540039
325.1321926,760.8499959,242126.2656,66708.64063,93832.96094
324.1892336,761.2980042,5480.097656,0,2329.5
216.1228832,761.42099,6826.40918,0,1602.597412
450.1739522,761.42099,95389.27344,0,17892.63477
384.1915329,761.4869995,8664.805664,0,3909.644043
365.1495829,762.0299988,12269.94824,0,7939.12793
234.0697224,762.1470032,8728.279297,0,2415.479492
234.0770282,762.1470032,11280.54492,0,2819.911621
234.141896,762.1470032,46728.69531,0,9746.728516
336.1112468,762.1470032,22579.25195,0,4726.823242
286.1648518,762.2129822,69603.69531,0,29901.19922
268.103668,762.3480021,12828.7334,8436.959961,5383.155762
418.1548,762.3599854,12495.80859,0,2438.994873
295.1022703,762.719991,18311.89453,5674.906738,9921.613281
234.156254,762.8190002,26316.27148,0,7433.893555
287.1238922,762.8760071,10465.35254,0,2278.058105
324.1773054,762.8760071,7763.538086,0,2352.1604
420.1667437,762.9389954,16423.04492,0,3547.949707
252.1440988,763.6080017,137431.3125,0,24677.78125
324.1733634,763.6080017,8313.34082,0,2767.121582
355.1247854,763.6080017,23858.08203,0,6141.271484
354.1218299,763.6679993,197028.9063,0,43059.55859
205.0706092,763.7779948,447780.3438,120970.7266,122803.0313
84.06369205,764.3999939,38097.64063,0,29449.50586
631.2344289,764.3999939,16573.12695,0,4975.73877
238.0931204,764.5740153,91855.21875,5969.17627,40162.375
370.1496216,765.1349792,88158.28125,0,14427.98438
467.2753754,765.4319763,17741.66016,0,3469.990234
272.1125735,766.6589966,27061.87891,0,1215.677246
456.153586,767.9129944,8130.76123,0,1422.260254
198.1123768,768.2820129,10903.16699,0,4703.652832
247.1077017,768.2820129,21959.66016,0,9187.011719
335.1236747,768.2820129,13091.26855,0,3197.710693
169.0492718,768.6499837,58059.51953,8842.548828,13326.25586
157.0494297,769.3899943,31166.07813,2668.4375,7895.137695
198.0759852,769.8559774,7293.961914,2366.743652,1890.342041
330.1911643,769.9200134,8524.118164,0,1740.907471
355.0554705,770.0039978,8635.295898,0,1487.936768
244.1545181,770.1960144,8095.052734,0,1810.060303
129.0545177,770.3379924,9225.643555,2281.438477,2373.985352
175.0598903,770.4139811,18812.23242,2474.79126,5603.570313
307.1287315,770.4539998,478330.5313,21362.23047,196329.8438
240.051478,770.5920003,5893.189453,8130.219238,7644.864746
305.0629426,770.8349915,10438.8457,0,3313.099121
308.1319886,770.867981,67856.8125,4146.25,24120.95508
327.1341883,771.1499939,6561.15918,0,1804.251221
294.155627,772.973999,7034.162598,0,946.4394531
201.1020637,773.0610046,13936.28027,0,6572.602539
302.1960859,773.1379801,123423.2813,48525.49219,67356.00781
303.1993418,773.6139933,16490.44141,7171.821289,8573.838867
469.1240271,774.5549927,36367.34766,0,3322.132568
234.0985522,775.1399841,14430.83984,0,5012.720703
189.1020929,775.5039876,8435.318359,1725.194458,5258.436035
124.0869232,775.6439819,98533.59375,192398.2656,125220.1953
253.045983,776.2079773,5838.615723,0,1639.639648
576.249636,776.3039958,38792.94922,22924.25,11285.27637
190.0356673,776.6019897,6067.504395,13346.84082,8011.51709
224.0917099,776.79599,6659.532715,0,1519.360352
198.1235269,777.0299988,17954.61719,0,4465.453125
238.1434009,777.098999,11129.8252,0,3359.521729
156.1381532,777.7049866,5886.466309,0,1600.539551
321.0323372,777.723999,4747.022461,11146.96484,10829.95996
282.097068,777.7770081,17685.32031,0,13037.81543
205.0707396,778.1860148,551961.375,172677.9688,202162.5
383.1811009,778.4489746,5472.266602,0,780.0250854
200.0738138,778.5270081,13354.76074,0,4843.036133
356.1340525,778.5270081,119205.1719,0,20339.70703
296.0372266,779.2709961,6300.654297,0,3770.134277
357.1374238,779.2709961,19907.96094,0,3101.856201
168.5222422,779.4259847,13734.08887,9230.473633,10717.36035
144.0654392,779.6599935,189082.2188,121821.2031,114013.9688
298.0352441,780.0150146,19471.18359,0,9523.990234
263.1090329,780.0460002,4481.411133,6905.025391,5988.408691
206.0737917,780.0900065,32340.75,10732.92871,12829.76172
246.0971435,780.1199951,166433.2969,104838.3984,98890.16406
300.034353,780.1560059,38038.75781,0,20142.50977
343.1295294,780.2099915,17143.99805,0,4646.805176
368.1387595,780.2099915,12370.28906,0,1679.633667
433.0953233,780.7259827,15476.86523,0,6446.642578
259.1077088,780.8999939,104573.7188,0,26061.78125
342.1452812,780.9599915,11121.95117,0,3225.979248
263.0375828,781.1380005,4451.361816,6801.496094,5142.106445
260.1110932,781.5720215,13502.02734,0,4000.758301
263.0518407,781.5780029,6750.850098,8750.84082,7199.362305
365.0652471,781.6229858,6520.493164,0,4505.45459
297.1445221,782.3070068,12391.71387,0,3335.622314
302.0342513,782.3070068,6476.254883,0,3193.534912
245.0630636,782.319987,22728.06641,44488.375,27473.41992
222.0792112,782.447998,7872.79834,0,2531.130859
212.0914831,782.6240031,33733.85156,4121.694336,15148.98242
297.0377002,782.9519958,5940.190918,0,3070.290771
297.0377732,782.9519958,5940.190918,0,3070.290771
365.079406,783.0690002,8129.26123,0,6241.709961
166.0970333,783.0880127,19200.19336,56820.46094,31853.9375
166.0972199,783.0880127,19200.19336,56820.46094,31853.9375
263.0917671,783.1119995,6646.296875,10396.31641,7968.933105
169.04935,783.1360067,58248.21875,10296.77832,14653.35059
292.1540442,783.1860046,6542.397461,0,1438.587158
432.0916703,783.381012,121285.8906,0,41128.97266
231.1127781,783.92099,101389.1406,0,27399.68555
232.1159187,783.92099,12058.14844,0,3249.233887
261.1233255,783.92099,9965.099609,0,3406.734375
103.0389,784.5179749,6135.318848,0,2031.841675
365.0840739,784.6170044,10331.26855,0,6167.95459
372.1863697,785.1599935,57336.3125,24506.9082,14019.80762
160.1079086,785.176005,308984.5313,28188.10742,197054.8125
223.0811101,785.4239909,23011.7793,11618.5752,4917.834473
115.0389006,786.1960042,26157.29102,3765.62793,7554.960449
340.1753452,786.2339783,8052.62207,0,1947.147827
161.1111896,786.2850037,17270.21289,0,8368.458008
155.0812937,786.5419718,13787.7627,5252.039551,10157.3125
86.09636059,786.6640015,1065717.25,710339.5,539391.5
383.1561997,786.8399963,8575.365234,0,2691.839111
520.2335269,786.9659729,10963.29004,0,3890.123779
511.1926189,787.0169983,20012.17188,0,9555.178711
87.09973485,787.2220052,51363.41797,28720.55078,23371.28125
512.1958474,787.6949768,6031.774902,0,2277.422119
223.0967458,787.697998,0,6539.402832,1804.803589
519.2300194,788.4779968,52728.45313,0,15811.10742
252.1430229,788.5259705,12236.28516,0,1841.016724
132.1093518,788.8739929,0,44497.46484,21216.97266
361.1394595,790.0769958,22181.04883,0,6916.81543
476.2236995,790.0820109,8692.510742,5321.42627,2830.012939
474.2182627,790.5419922,242698.6719,114927.6016,82335.75781
324.119194,790.6530151,9871.067383,0,3870.757568
203.084515,790.7069702,8513.291992,0,1235.003784
254.0073791,790.7069702,5579.716309,0,3838.217041
132.1074573,790.9719849,49438.44531,30969.39258,26905.56641
475.2215765,791.469991,43842.45313,21456.94141,15335.77637
86.09933595,791.4809875,8200.09082,0,3968.816895
86.0945183,792.098999,6914.910156,0,4247.543945
86.09452414,792.098999,6914.910156,0,4247.543945
267.0369265,792.8220215,5028.37207,0,4127.216309
132.1452057,792.927002,5884.82959,0,4041.476563
132.1185448,793.1279907,0,11728.79688,11031.01172
169.0493451,793.1960042,42111.98828,8220.048828,14653.35059
132.1426176,793.3659871,19386.68359,14253.72168,12921.79004
344.1316907,793.6499939,53802.48828,0,20292.93945
304.1390359,794.427002,28428.55859,0,7694.953613
396.1341105,794.427002,7354.212891,0,1129.454468
417.1981036,794.427002,769650,0,233411.6094
418.2015268,794.427002,113043.5547,0,35314.11328
430.2073423,794.427002,5956.734375,0,900.4927368
461.2286567,794.427002,20887.56055,0,1742.695068
267.1419261,794.9400024,6994.19873,0,1650.733643
423.064168,794.9579875,5889.882324,10860.7334,7363.860352
328.1752503,795.1500244,22992.27734,0,2217.921875
419.20321,795.2009888,14499.45801,0,3953.196045
252.0454845,795.2550049,5717.359375,0,1246.325928
254.0786676,795.2550049,5259.103516,0,937.2545776
254.1167359,795.2550049,7867.854004,0,1723.694214
348.1288919,795.4399821,16585.46094,9707.602539,7213.362793
297.1447393,795.821991,5069.876953,0,1944.988525
252.0562088,795.9240112,8028.787109,0,1622.576904
252.1097344,795.9779968,12542.95605,0,2919.381348
252.1151157,796.0379944,9793.019531,0,2296.080078
252.1259455,796.0379944,6894.39209,0,1496.581665
363.1180578,796.0379944,24099.66797,0,1660.629272
386.1810312,796.0379944,5306.85791,0,1129.290039
254.1021926,796.7010193,1141293.875,0,285073.2188
429.1640796,796.7010193,35655.80859,0,4504.348633
252.0481956,796.7609863,6788.762207,0,1500.847046
252.0535416,796.7609863,6967.058594,0,1549.374023
252.0749891,796.7609863,13137.90625,0,3330.28125
252.0802429,796.7609863,14902.84863,0,3266.322021
254.1141007,796.7609863,9130.777344,0,2119.864014
308.1174116,796.7609863,36355.93359,0,12310.57813
362.1035852,796.7609863,6135.02832,0,1036.055176
252.0668819,796.8269958,9853.349609,0,2420.831787
252.0642806,797.4840088,10144.10352,0,2206.598633
252.069689,797.4840088,11767.47949,0,2837.093994
252.1017627,797.4840088,17750.05664,0,3603.590576
252.1070629,797.4840088,12579.18359,0,2897.056152
252.1124905,797.4840088,12430.84961,0,2571.620605
428.1600492,797.5499878,243915.3906,0,24341.99609
168.06531,797.8879801,21583.21484,10551.12598,10138.50586
254.0854947,798.1499939,81145.5625,0,17110.76953
255.1054391,798.1499939,128024.1641,0,26248.01172
424.1810799,798.1499939,10181.09961,0,1650.141113
432.2493598,798.1499939,15737.82813,0,4987.10498
252.1179111,798.2070007,9060.508789,0,1959.690186
206.0841845,798.2730103,7042.108887,0,1104.121826
252.0614718,798.2730103,8547.140625,0,1996.933472
252.1205879,798.2730103,9955.638672,0,2032.042358
253.0932369,798.2730103,195287.0625,0,41529.44531
397.1542673,798.2730103,12565.24707,0,9284.144531
441.2133194,798.2730103,7885.591309,0,2323.951416
252.0900173,798.9329834,2192980.5,0,535295
270.100648,798.9329834,42261.72656,0,9494.731445
356.1201691,798.9329834,44697.83203,0,19210.61133
365.1055848,798.9329834,1367084.375,0,863340.9375
252.0507698,798.9960022,6158.419922,0,1263.644409
255.0883558,798.9960022,6570.710449,0,2068.641846
272.1126522,798.9960022,24774.10742,0,3782.565186
361.0999886,798.9960022,57286.88281,0,12584.88086
208.0967921,799.0620117,5158.960938,0,1153.450317
333.1443707,799.2120056,20117.7832,0,5273.494629
126.0547711,799.258016,8182.238281,3505.834961,2918.584717
138.0548676,799.4380086,18582.08203,8669.168945,7243.618164
276.0841046,799.7219849,11753.43262,0,2492.114746
252.0776344,799.7850037,16323.90918,0,3350.828125
252.0991819,799.7850037,13083.55859,0,3435.717041
245.0823077,799.8600057,8727.466797,5371.723633,4897.608398
186.0759889,799.9120076,52107.44531,12544.62109,21150.42578
128.1432342,800.978007,24334.71094,14135.32617,16636.19141
274.071774,801.1740112,35070.71094,0,9741.441406
204.0866373,801.3619995,429852.5625,122864.6406,177171.8906
244.0790687,801.8859863,92762.30469,58373.6875,85219.70313
222.0970707,801.8959961,275851,138267.4688,130266.4688
223.1003469,802.3560181,17696.89063,9976.694336,7797.412598
300.1804963,802.571991,6931.325684,0,1577.170532
198.0759525,803.1539917,5674.417969,0,3356.758789
322.1496006,803.3609924,244787.7656,0,28034.9082
194.0811624,803.4869995,7809.957031,0,5387.932617
596.2180121,803.8460286,17705.06836,7988.455078,2706.727051
302.1598663,805.0169983,9270.172852,0,3553.077881
368.1706135,805.1700134,13140.32129,0,2274.72583
465.1697031,805.1700134,8110.422852,0,3309.663818
467.137488,805.2600098,80677.39844,57432.69922,43987.125
266.1385168,805.8240051,43960.82422,0,9869.441406
136.0472458,805.8480021,25979.23438,13881.2168,9874.387695
451.1829125,805.8989868,9608.988281,0,2044.554321
80.94789665,806.0019938,5172.464844,9380.768555,11005.12109
356.1340358,806.1869812,57654.19922,0,9415.289063
176.0704617,806.3940023,76764.39844,58349.65625,53629.30469
209.1030547,806.553009,37287.78906,0,20913.25977
135.0439214,806.8699951,361915.375,220654.1875,181922.75
106.0649914,807.3460083,62533.41797,41438.41016,36640.89844
322.1495774,807.3569946,244787.7656,0,47299.73828
323.152928,808.0050049,30277.31445,0,5881.249512
321.2016651,809.323995,14418.47754,7892.135254,1459.71582
409.1606231,809.4570007,72354.04688,0,35350.61328
240.0863426,810.2519836,44483.79297,0,2142.753174
376.1585529,811.3169861,17008.03906,0,12918.86914
287.0848424,811.9920044,7786.319824,0,3024.570557
149.9979729,813.2519938,10779.21289,8243.245117,6342.612305
165.1134355,813.2919922,3927.200684,8796.868164,5116.724121
187.0599166,813.3659871,27953.38281,6303.320313,7586.945801
427.1977632,813.3719788,8808.498047,0,2228.225098
375.1188194,814.2119751,25363.625,0,5655.415039
375.1551189,814.2119751,88220.70313,0,65073.32813
388.1967541,814.2119751,45424.73047,0,15762.43164
306.2636533,814.2160034,3396.907715,7616.685059,6036.749023
325.1125226,814.6960042,30354.75977,18328.88477,12103.02637
273.1232718,814.9319763,435380.5625,0,139339.6563
286.164782,815.0130005,58424.1875,0,19855.5625
180.9760336,815.1479899,106337.875,77305.22656,71145.5625
151.9971354,815.6180013,19184.26367,16375.45215,13147.06934
220.071437,815.6489868,7950.09668,0,4239.843262
182.9762887,815.6579997,22030.81641,10565.3584,8552.21582
392.1550954,815.6819865,58614.125,12847.44434,7769.971191
176.9787297,815.6900024,21358.33008,13505.42871,12431.33594
274.1264526,815.696991,58025.58984,0,18327.79297
389.2004239,815.696991,9384.667969,0,2258.388916
178.9768194,816.1480103,49943.40234,37466.94531,32061.8457
476.1063839,816.4440002,0,9975.295898,4656.92627
370.1178148,816.5459798,12592.52051,6880.314941,6754.917969
297.1017112,817.1279907,9693.285156,0,2517.456787
100.1426272,817.1429749,0,34784.31641,16168.65039
100.1641553,817.1429749,0,18026.74023,8677.829102
100.2080335,817.1880188,0,10006.80566,6719.551758
238.0931864,817.4550171,18002.375,0,11594.24902
100.1002846,817.84198,0,110143.4766,45960.86328
100.1533894,817.84198,0,24864.53711,11299.3418
100.1580909,817.8869934,0,21716.97266,12508.44629
100.2362772,817.8869934,0,7538.483398,4864.709473
100.2381465,817.8869934,0,7613.953125,5569.851563
100.2779215,817.8869934,0,7212.750488,3679.767822
102.1121999,818.0900065,15860.98438,9753.567383,6764.113281
194.1174401,818.573995,26830.43945,34647.5,38266.00781
99.89834996,818.5799967,8411.586914,5923.408203,4274.512207
100.1265005,818.5859985,0,75840.9375,43086.75
100.2866363,818.5859985,0,6046.094238,3695.537842
100.0875416,818.6279907,0,58022.82422,28332.78711
100.1372426,818.6279907,0,40490.36719,26414.02539
100.2293869,818.6279907,0,7841.122559,5923.77832
100.2461614,818.6279907,0,7664.30957,5066.975586
100.2489852,818.6279907,0,7532.937012,5124.687012
223.0810222,819.0000203,98558.47656,17242.13477,23624.67969
100.0539564,819.0139771,11239.66992,18900.47266,14155.51953
100.0154812,819.3059998,10990.04102,0,5396.353516
100.1486716,819.3269958,0,28581.75,17898.76172
100.2119903,819.3269958,0,9430.071289,7155.648438
100.2697288,819.3269958,0,6315.870117,4566.111816
100.2886417,819.3269958,0,6030.430664,4607.865723
100.1453142,819.3629761,0,28992.73047,22646.60352
100.1554001,819.3629761,0,23518.70898,16471.44531
100.1655015,819.3629761,0,17512.0957,11164.96484
100.1802816,819.3629761,0,14310.41504,10183.27051
100.2011311,819.3629761,0,10680.17969,7323.44043
100.217283,819.3629761,0,8556.664063,7154.102051
100.2220208,819.3629761,0,8218.358398,7300.863281
100.2245237,819.3629761,0,8680.297852,6419.583008
100.2320717,819.3629761,0,6975.22998,6572.954102
100.2408632,819.3629761,0,7353.004395,5391.957031
100.2818426,819.3629761,0,6159.750977,4879.064941
265.077549,819.4759725,11362.54395,15203.05371,12605.9541
361.1427517,819.4999797,45972.47266,15392.67188,9219.182617
340.1965976,819.5099894,42539.85938,30960.84375,29557.47852
506.3603939,819.9759928,21592.19141,20433.82227,19714.93945
101.1314933,819.9799805,10665.16895,6739.611816,5174.476074
505.3566188,819.9799805,99629.39063,76015.21094,85168.03906
100.1446044,819.995992,45372.92969,32192.95898,19887.68945
100.1513284,819.995992,32451.27734,24828.43164,18921.41992
265.1029299,820.0500183,24809.89453,0,5685.043945
100.1406053,820.0619812,0,37086.07422,23356.01563
100.2316856,820.0619812,0,8427.863281,6572.954102
100.2334487,820.0619812,0,8578.169922,5977.96582
100.2455807,820.0619812,0,6861.72998,5673.469238
100.2664623,820.0619812,0,6681.27832,4821.325195
100.3070991,820.0619812,0,6915.158203,4304.109863
100.1070219,820.09198,0,226936.1406,133010.4219
100.1271779,820.09198,0,65646.69531,45585.73828
100.1910453,820.09198,0,12241.68555,7628.23291
100.2036948,820.09198,0,10629.96289,6386.577148
100.2038209,820.09198,0,10629.96289,6386.577148
100.2157769,820.09198,0,9434.920898,6278.524414
100.2159326,820.09198,0,9434.920898,6278.524414
100.1459379,820.4140015,41683.42578,31294.41016,18926.24609
100.1076593,820.426005,279039.6563,200567.6875,115668.9297
99.63716382,820.4400024,6561.943359,4399.747559,2708.55835
100.122261,820.4400024,166551.2813,122872.1484,80217.3125
100.0356953,820.7189941,14474.80078,0,6640.129883
100.1063322,820.7909851,0,192519.2031,131803.2031
100.1197787,820.7909851,0,175397.1406,90931.65625
100.1292069,820.7909851,0,72773.03906,44833.70703
100.1332245,820.7909851,0,54220.84766,32648.83203
100.176921,820.7909851,0,16462.61914,10293.59961
100.2228126,820.7909851,0,8992.697266,6861.621094
100.2563048,820.7909851,0,7774.834473,4978.633789
101.1267634,820.9099935,14615.12207,8908.049805,5892.14209
101.1704306,820.926005,6486.131836,4908.820313,2931.561279
100.1740637,820.9359945,21126.25586,16668.35547,11681.57129
100.1412444,820.9499919,45218.04297,33724.89844,23622.00195
101.0876435,821.2959798,13889.08789,9112.660156,6045.444336
101.1364757,821.3220011,8509.798828,6247.258789,4029.916992
246.097094,821.3659871,146248.7344,129430.5859,125652.3047
